Player,Picture,Squad,Squad_picture,Pos,DPos,contribution,Annual Wages,Squad Annual Wages,Con_color,Con_longitude,Pos_Order,DPos_Order,90s,Aerials Won %,Blocks Contribution,Clearance Contribution,Interception Contribution,Pass Completion %,Crosses Completed,Progressive Carries,Tackles Contribution,Touches in Attacking Third,Carries into Final Third,Ball Recoveries,Progressive Passes,Key Passes,Tackles Won,Shot-Creating Actions,xA,Assists,Goals,Progressive Passes Received,xG,xG-G,all_con%,all_latitude,all_longitude,Clean Sheets Contribution,Launch %,PSxG-GA,Pass Completion Contribution,Save%,posrank,dposrank,allposrank,alldposrank
Gonçalo Guedes,https://fbref.com/req/202302030/images/headshots/e6bc67d7_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e3.png,FW,LW,0.998,5715460,70321297,21.70165777,92.01277955,1,2,8.6,,,,,,,,,,19,,,,,,,4,2,58,2.2,-0.2,,,,,,,,,3,1,45,15
Hwang Hee-chan,https://fbref.com/req/202302030/images/headshots/169fd162_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e4.png,FW,LW,0.33,4445358,70321297,6.600920904,27.98722045,1,2,7.2,,,,,,,,,,5,,,,,,,0,2,40,0.8,1.2,,,,,,,,,6,2,122,40
Carlos Forbs,0,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e5.png,FW,RW,0.327,1270102,70321297,6.533103223,23.35353535,1,3,2.6,,,,,,,,,,3,,,,,,,0,0,28,0.1,-0.1,,,,,,,,,7,3,123,29
Pablo Sarabia,https://fbref.com/req/202302030/images/headshots/9744ff80_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e6.png,FW,RW,0.821,5715460,70321297,17.70041462,63.27272727,1,3,7.3,,,,,,,,,,13,,,,,,,2,2,49,2.7,-0.7,,,,,,,,,4,1,65,16
Rodrigo Gomes,0,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e7.png,FW,RW,0.451,1587628,70321297,9.336234018,33.37373737,1,3,6.8,,,,,,,,,,15,,,,,,,0,1,60,0.4,0.6,,,,,,,,,5,2,114,27
André,https://fbref.com/req/202302030/images/headshots/ec604e2c_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e8.png,MF,CM,1.464,2222679,70321297,21.12872786,33.75274128,2,1,22.2,,,,,,,,,,14,,86,12,,41,0.5,,,,,,,,,,,,,,2,2,43,14
Jean-Ricner Bellegarde,https://fbref.com/req/202302030/images/headshots/10f0fdd3_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e9.png,MF,CM,2.566,2222679,70321297,33.90417554,54.16127619,2,1,16.4,,,,,,,,,,34,,35,26,,53,2.5,,,,,,,,,,,,,,1,1,8,2
Tommy Doyle,https://fbref.com/req/202302030/images/headshots/5526deb1_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e10.png,MF,CM,1.374,635051,70321297,20.08536099,32.08598253,2,1,5.4,,,,,,,,,,3,,40,7,,17,0.3,,,,,,,,,,,,,,3,3,48,18
João Gomes,https://fbref.com/req/202302030/images/headshots/8b57ad2c_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e11.png,MF,CDM,3.784,1905153,70321297,15.02254404,76.93483059,2,3,27.9,,37,,25,85.2,,,,,,163,141,20,55,,,,,,,,,,,,,,,,4,1,68,21
Mario Lemina,https://fbref.com/req/202302030/images/headshots/2b471f99_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e12.png,MF,CDM,2.131,2857730,70321297,6.377540351,32.66124468,2,3,15.2,,12,,27,80.4,,,,,,73,48,10,31,,,,,,,,,,,,,,,,5,2,122,36
Marshall Munetsi,https://fbref.com/req/202302030/images/headshots/2acf0cd7_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e13.png,MF,CDM,1.3,3435334,70321297,2.031504016,10.40392472,2,3,6.8,,7,,4,72.3,,,,,,20,6,4,8,,,,,,,,,,,,,,,,6,3,127,39
Craig Dawson,https://fbref.com/req/202302030/images/headshots/3e9e06cb_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e14.png,DF,CB,0.931,2857730,70321297,12.58655721,11.64020074,3,1,10.8,65.6,16,52,9,86.6,,,,,,,,,,,,,,,,,,,,,,,,,9,6,136,78
Emmanuel Agbadou,https://fbref.com/req/202302030/images/headshots/75f1ed80_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e15.png,DF,CB,0.965,3091801,70321297,12.81372476,11.85028804,3,1,9.7,58.1,13,62,9,83.2,,,,,,,,,,,,,,,,,,,,,,,,,8,5,132,76
Nasser Djiga,https://fbref.com/req/202302030/images/headshots/1a7a4d84_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e16.png,DF,CB,18.452,1030600,70321297,61.07729535,56.48502339,3,1,0.2,50,0,3,2,100,,,,,,,,,,,,,,,,,,,,,,,,,1,1,5,4
Santiago Bueno,https://fbref.com/req/202302030/images/headshots/edc98fac_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e17.png,DF,CB,0.981,1905153,70321297,12.92062713,11.94915265,3,1,17.6,52.3,32,61,14,88,,,,,,,,,,,,,,,,,,,,,,,,,7,4,129,73
Toti Gomes,https://fbref.com/req/202302030/images/headshots/f0caab96_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e18.png,DF,CB,1.204,1587628,70321297,14.41057897,13.32707818,3,1,23,69.5,24,123,21,84.6,,,,,,,,,,,,,,,,,,,,,,,,,6,3,105,57
Yerson Mosquera,https://fbref.com/req/202302030/images/headshots/1e159d70_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e19.png,DF,CB,1.434,508041,70321297,15.9473006,14.74825698,3,1,4.9,64.7,13,14,10,85.4,,,,,,,,,,,,,,,,,,,,,,,,,5,2,89,47
Rayan Aït-Nouri,https://fbref.com/req/202302030/images/headshots/9b398aea_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e20.png,DF,LB,1.772,635051,70321297,26.29386154,120,3,2,29.1,,,,,,72,69,79,51,,,,,,,,,,,,,,,,,,,,,2,1,26,8
Matt Doherty,https://fbref.com/req/202302030/images/headshots/d557d734_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e21.png,DF,RB,0.629,3175256,70321297,11.3247883,27.39964631,3,3,20.1,,,,,,18,29,35,19,,,,,,,,,,,,,,,,,,,,,10,3,154,37
Nélson Semedo,https://fbref.com/req/202302030/images/headshots/d04b94db_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e22.png,DF,RB,1.287,5080409,70321297,19.94215505,48.24884848,3,3,26.8,,,,,,53,60,54,35,,,,,,,,,,,,,,,,,,,,,3,1,50,18
Pedro Lima,https://fbref.com/req/202302030/images/headshots/b2f4cad5_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e23.png,DF,RB,1.164,952577,70321297,18.3313099,44.35150522,3,3,0.8,,,,,,5,4,1,3,,,,,,,,,,,,,,,,,,,,,4,2,64,22
Sam Johnstone,https://fbref.com/req/202302030/images/headshots/9e5708be_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e24.png,GK,GK,2.223,2540205,70321297,13.35054329,174.0417632,4,0,7,,,,,,,,,,,,,,,,,,,,,,,,,0,45.6,-3,52,61.5,2,2,25,25
José Sá,https://fbref.com/req/202302030/images/headshots/903b6e8b_2022.jpg,Wolves,https://cdn.ssref.net/req/202505011/tlogo/fb/8cec06e25.png,GK,GK,2.388,2540205,70321297,14.26464226,185.9582368,4,0,25,,,,,,,,,,,,,,,,,,,,,,,,,6,40.8,-3.9,80,61.5,1,1,20,20
